,Unnamed: 0,DRG,Provider Id,Name,Provider Street Address,City_x,State_x,Zip Code,Region,Discharges,List Price,Average Total,Average Medicare,Latitude,Longitude,Per Capita Income,Poverty Rate,Median Age,Hospital Name,Zipcode,Score,Score Range,Rank,Rank Range,Function,City_y,State_y,Score Percentile,Rank Percentile
1269,9359,638 - DIABETES W CC,390076,BRANDYWINE HOSPITAL,201 REECEVILLE ROAD,COATESVILLE,PA,19320,PA - Lancaster,16,41051.69,5708.75,4390.12,40.8781,-77.7996,28502,12.87228777,40.3,BRANDYWINE HOSPITAL,19320,2.8,5,38,91,Star Ratings,COATESVILLE,PA,0.56,0.41758241799999996
1270,9361,638 - DIABETES W CC,390080,JEANES HOSPITAL,7600 CENTRAL AVENUE,PHILADELPHIA,PA,19111,PA - Philadelphia,12,58637.42,6857.92,4553.5,40.8781,-77.7996,28502,12.87228777,40.3,JEANES HOSPITAL,19111,3.1,5,45,91,Star Ratings,PHILADELPHIA,PA,0.62,0.494505495
1271,9362,638 - DIABETES W CC,390081,DELAWARE COUNTY MEMORIAL HOSPITAL,501 NORTH LANSDOWNE AVE,DREXEL HILL,PA,19026,PA - Philadelphia,11,59065.91,7113.73,5455.18,40.8781,-77.7996,28502,12.87228777,40.3,DELAWARE COUNTY MEMORIAL HOSPITAL,19026,2.5,5,31,91,Star Ratings,DREXEL HILL,PA,0.5,0.340659341
1272,9363,638 - DIABETES W CC,390086,PENN HIGHLANDS DUBOIS,100 HOSPITAL AVENUE,DUBOIS,PA,15801,PA - Pittsburgh,20,11934.8,5458.35,4383.9,40.8781,-77.7996,28502,12.87228777,40.3,PENN HIGHLANDS DUBOIS,15801,3.4,5,56,91,Star Ratings,DUBOIS,PA,0.68,0.615384615
1273,9364,638 - DIABETES W CC,390091,UPMC NORTHWEST,100 FAIRFIELD DRIVE,SENECA,PA,16346,PA - Erie,18,16062.0,4711.94,3964.61,40.8781,-77.7996,28502,12.87228777,40.3,UPMC NORTHWEST,16346,2.9,5,41,91,Star Ratings,SENECA,PA,0.58,0.450549451
1274,9365,638 - DIABETES W CC,390097,HOLY REDEEMER HOSPITAL AND MEDICAL CENTER,1648 HUNTINGDON PIKE,MEADOWBROOK,PA,19046,PA - Philadelphia,12,21179.67,5935.92,5146.5,40.8781,-77.7996,28502,12.87228777,40.3,HOLY REDEEMER HOSPITAL AND MEDICAL CENTER,19046,3.0,5,44,91,Star Ratings,MEADOWBROOK,PA,0.6,0.48351648399999997
1275,9366,638 - DIABETES W CC,390100,LANCASTER GENERAL HOSPITAL,555 NORTH DUKE STREET,LANCASTER,PA,17604,PA - Lancaster,29,24938.79,6509.14,4139.24,40.8781,-77.7996,28502,12.87228777,40.3,LANCASTER GENERAL HOSPITAL,17604,3.3,5,51,91,Star Ratings,LANCASTER,PA,0.66,0.56043956
1276,9367,638 - DIABETES W CC,390102,UPMC ST MARGARET,815 FREEPORT ROAD,PITTSBURGH,PA,15215,PA - Pittsburgh,15,26627.93,6829.73,3494.67,40.8781,-77.7996,28502,12.87228777,40.3,UPMC ST MARGARET,15215,3.5,5,58,91,Star Ratings,PITTSBURGH,PA,0.7,0.6373626370000001
1277,9368,638 - DIABETES W CC,390107,UPMC PASSAVANT,9100 BABCOCK BOULEVARD,PITTSBURGH,PA,15237,PA - Pittsburgh,31,17085.74,4906.32,3261.84,40.8781,-77.7996,28502,12.87228777,40.3,UPMC PASSAVANT,15237,3.2,5,48,91,Star Ratings,PITTSBURGH,PA,0.64,0.527472527
1278,9369,638 - DIABETES W CC,390110,CONEMAUGH MEMORIAL MEDICAL CENTER,1086 FRANKLIN STREET,JOHNSTOWN,PA,15905,PA - Johnstown,41,18895.76,8514.66,4484.61,40.8781,-77.7996,28502,12.87228777,40.3,MEMORIAL MEDICAL CENTER,15905,3.3,5,51,91,Star Ratings,JOHNSTOWN,PA,0.66,0.56043956
1279,9371,638 - DIABETES W CC,390113,MEADVILLE MEDICAL CENTER,751 LIBERTY STREET,MEADVILLE,PA,16335,PA - Erie,19,20811.58,5481.42,4284.58,40.8781,-77.7996,28502,12.87228777,40.3,MEADVILLE MEDICAL CENTER,16335,3.7,5,62,91,Star Ratings,MEADVILLE,PA,0.74,0.6813186809999999
1280,9372,638 - DIABETES W CC,390115,ARIA HEALTH,10800 KNIGHTS ROAD,PHILADELPHIA,PA,19114,PA - Philadelphia,72,23311.61,6787.0,5207.5,40.8781,-77.7996,28502,12.87228777,40.3,ARIA HEALTH,19114,2.3,5,26,91,Star Ratings,PHILADELPHIA,PA,0.46,0.28571428600000004
1281,9374,638 - DIABETES W CC,390125,WAYNE MEMORIAL HOSPITAL,601 PARK STREET,HONESDALE,PA,18431,PA - Scranton,14,13236.29,5838.43,4391.86,40.8781,-77.7996,28502,12.87228777,40.3,WAYNE MEMORIAL HOSPITAL,18431,3.5,5,57,91,Star Ratings,HONESDALE,PA,0.7,0.626373626
1282,9375,638 - DIABETES W CC,390133,LEHIGH VALLEY HOSPITAL,1200 SOUTH CEDAR CREST BOULVARD,ALLENTOWN,PA,18105,PA - Allentown,67,47380.58,6653.66,4617.79,40.8781,-77.7996,28502,12.87228777,40.3,LEHIGH VALLEY HOSPITAL,18105,3.4,5,56,91,Star Ratings,ALLENTOWN,PA,0.68,0.615384615
1283,9376,638 - DIABETES W CC,390137,WILKES-BARRE GENERAL HOSPITAL,575 NORTH RIVER STREET,WILKES-BARRE,PA,18764,PA - Wilkes-Barre,25,34173.68,4944.6,3525.36,40.8781,-77.7996,28502,12.87228777,40.3,WILKES-BARRE GENERAL HOSPITAL,18764,2.7,5,35,91,Star Ratings,WILKES-BARRE,PA,0.54,0.384615385
1284,9377,638 - DIABETES W CC,390138,WAYNESBORO HOSPITAL,501 EAST MAIN ST,WAYNESBORO,PA,17268,PA - Harrisburg,16,16463.25,6335.44,5355.44,40.8781,-77.7996,28502,12.87228777,40.3,WAYNESBORO HOSPITAL,17268,4.0,5,72,91,Star Ratings,WAYNESBORO,PA,0.8,0.791208791
1285,9378,638 - DIABETES W CC,390139,MAIN LINE HOSPITAL BRYN MAWR CAMPUS,130 SOUTH BRYN MAWR AVE,BRYN MAWR,PA,19010,PA - Philadelphia,26,48380.27,6176.0,4899.92,40.8781,-77.7996,28502,12.87228777,40.3,MAIN LINE HOSPITAL BRYN MAWR CAMPUS,19010,3.7,5,62,91,Star Ratings,BRYN MAWR,PA,0.74,0.6813186809999999
1286,9379,638 - DIABETES W CC,390142,ALBERT EINSTEIN MEDICAL CENTER,5501 OLD YORK ROAD,PHILADELPHIA,PA,19141,PA - Philadelphia,61,38373.9,12994.08,7884.05,40.8781,-77.7996,28502,12.87228777,40.3,ALBERT EINSTEIN MEDICAL CENTER,19141,1.9,5,19,91,Star Ratings,PHILADELPHIA,PA,0.38,0.20879120899999998
1287,9380,638 - DIABETES W CC,390145,EXCELA HEALTH WESTMORELAND HOSPITAL,532 WEST PITTSBURGH STREET,GREENSBURG,PA,15601,PA - Pittsburgh,21,14445.86,5355.48,3768.0,40.8781,-77.7996,28502,12.87228777,40.3,EXCELA HEALTH WESTMORELAND HOSPITAL,15601,3.6,5,60,91,Star Ratings,GREENSBURG,PA,0.72,0.6593406589999999
1288,9382,638 - DIABETES W CC,390151,CHAMBERSBURG HOSPITAL,112 NORTH SEVENTH STREET,CHAMBERSBURG,PA,17201,PA - Harrisburg,33,18898.27,5192.94,4354.39,40.8781,-77.7996,28502,12.87228777,40.3,CHAMBERSBURG HOSPITAL,17201,3.3,5,52,91,Star Ratings,CHAMBERSBURG,PA,0.66,0.571428571
1289,9383,638 - DIABETES W CC,390153,MAIN LINE HOSPITAL PAOLI,255 WEST LANCASTER AVENUE,PAOLI,PA,19301,PA - Philadelphia,17,40588.82,5325.29,4313.47,40.8781,-77.7996,28502,12.87228777,40.3,MAIN LINE HOSPITAL PAOLI,19301,3.9,5,70,91,Star Ratings,PAOLI,PA,0.78,0.7692307690000001
1290,9385,638 - DIABETES W CC,390162,EASTON HOSPITAL,250 SOUTH 21ST STREET,EASTON,PA,18042,PA - Allentown,18,41087.56,5886.11,4303.06,40.8781,-77.7996,28502,12.87228777,40.3,EASTON HOSPITAL,18042,2.8,5,39,91,Star Ratings,EASTON,PA,0.56,0.428571429
1291,9386,638 - DIABETES W CC,390164,UPMC PRESBYTERIAN SHADYSIDE,200 LOTHROP STREET,PITTSBURGH,PA,15213,PA - Pittsburgh,52,60738.94,9255.06,5114.96,40.8781,-77.7996,28502,12.87228777,40.3,UPMC PRESBYTERIAN SHADYSIDE,15213,3.2,5,48,91,Star Ratings,PITTSBURGH,PA,0.64,0.527472527
1292,9387,638 - DIABETES W CC,390174,THOMAS JEFFERSON UNIVERSITY HOSPITAL,111 SOUTH 11TH STREET,PHILADELPHIA,PA,19107,PA - Philadelphia,66,38600.02,9772.7,6779.59,40.8781,-77.7996,28502,12.87228777,40.3,THOMAS JEFFERSON UNIVERSITY HOSPITAL,19107,3.3,5,52,91,Star Ratings,PHILADELPHIA,PA,0.66,0.571428571
1293,9388,638 - DIABETES W CC,390178,UPMC HORIZON,110 NORTH MAIN STREET,GREENVILLE,PA,16125,PA - Erie,14,22026.5,5979.07,3558.79,40.8781,-77.7996,28502,12.87228777,40.3,UPMC HORIZON,16125,2.7,5,36,91,Star Ratings,GREENVILLE,PA,0.54,0.395604396
1294,9389,638 - DIABETES W CC,390179,CHESTER COUNTY HOSPITAL,701 EAST MARSHALL STREET,WEST CHESTER,PA,19380,PA - Philadelphia,18,17558.17,5135.83,4045.39,40.8781,-77.7996,28502,12.87228777,40.3,CHESTER COUNTY HOSPITAL,19380,4.1,5,74,91,Star Ratings,WEST CHESTER,PA,0.82,0.813186813
1295,9391,638 - DIABETES W CC,390185,LEHIGH VALLEY HOSPITAL - HAZLETON,700 EAST BROAD STREET,HAZLETON,PA,18201,PA - Allentown,17,18831.29,4887.47,3803.71,40.8781,-77.7996,28502,12.87228777,40.3,LEHIGH VALLEY HOSPITAL - HAZLETON,18201,2.3,5,28,91,Star Ratings,HAZLETON,PA,0.46,0.307692308
1296,9392,638 - DIABETES W CC,390194,BLUE MOUNTAIN HOSPITAL-GNADEN HUETTEN CAMPUS,211 NORTH 12TH STREET,LEHIGHTON,PA,18235,PA - Allentown,18,20393.44,5305.06,3952.0,40.8781,-77.7996,28502,12.87228777,40.3,GNADEN HUETTEN MEMORIAL HOSPITAL,18235,2.6,5,34,91,Star Ratings,LEHIGHTON,PA,0.52,0.373626374
1297,9393,638 - DIABETES W CC,390195,MAIN LINE HOSPITAL LANKENAU,100 LANCASTER AVE,WYNNEWOOD,PA,19096,PA - Philadelphia,38,41500.21,7427.16,5222.63,40.8781,-77.7996,28502,12.87228777,40.3,MAIN LINE HOSPITAL LANKENAU,19096,3.6,5,60,91,Star Ratings,WYNNEWOOD,PA,0.72,0.6593406589999999
1298,9394,638 - DIABETES W CC,390201,LEHIGH VALLEY HOSPITAL - POCONO,206 EAST BROWN STREET,EAST STROUDSBURG,PA,18301,PA - Allentown,39,25529.64,5481.49,4595.54,40.8781,-77.7996,28502,12.87228777,40.3,POCONO MEDICAL CENTER,18301,2.9,5,41,91,Star Ratings,EAST STROUDSBURG,PA,0.58,0.450549451
1299,9395,638 - DIABETES W CC,390203,DOYLESTOWN HOSPITAL,595 WEST STATE ST,DOYLESTOWN,PA,18901,PA - Philadelphia,17,23411.47,5544.18,3817.59,40.8781,-77.7996,28502,12.87228777,40.3,DOYLESTOWN HOSPITAL,18901,4.3,5,77,91,Star Ratings,DOYLESTOWN,PA,0.86,0.846153846
1300,9396,638 - DIABETES W CC,390204,NAZARETH HOSPITAL,2601 HOLME AVE,PHILADELPHIA,PA,19152,PA - Philadelphia,25,34628.76,6390.64,4740.52,40.8781,-77.7996,28502,12.87228777,40.3,NAZARETH HOSPITAL,19152,2.3,5,26,91,Star Ratings,PHILADELPHIA,PA,0.46,0.28571428600000004
1301,9397,638 - DIABETES W CC,390211,SHARON REGIONAL HEALTH SYSTEM,740 EAST STATE STREET,SHARON,PA,16146,OH - Youngstown,17,21872.06,5202.41,4245.29,40.8781,-77.7996,28502,12.87228777,40.3,SHARON REGIONAL HEALTH SYSTEM,16146,3.1,5,45,91,Star Ratings,SHARON,PA,0.62,0.494505495
1302,9399,638 - DIABETES W CC,390222,RIDDLE MEMORIAL HOSPITAL,1068 WEST BALTIMORE PIKE,MEDIA,PA,19063,PA - Philadelphia,16,53744.62,5310.44,4081.94,40.8781,-77.7996,28502,12.87228777,40.3,RIDDLE MEMORIAL HOSPITAL,19063,3.6,5,59,91,Star Ratings,MEDIA,PA,0.72,0.648351648
1303,9400,638 - DIABETES W CC,390223,PENN PRESBYTERIAN MEDICAL CENTER,51 NORTH 39TH STREET,PHILADELPHIA,PA,19104,PA - Philadelphia,26,39991.65,7775.65,6001.46,40.8781,-77.7996,28502,12.87228777,40.3,PENN PRESBYTERIAN MEDICAL CENTER,19104,2.9,5,42,91,Star Ratings,PHILADELPHIA,PA,0.58,0.46153846200000004
1304,9401,638 - DIABETES W CC,390226,PENNSYLVANIA HOSPITAL,800 SPRUCE STREET,PHILADELPHIA,PA,19107,PA - Philadelphia,24,48438.33,8565.33,7087.17,40.8781,-77.7996,28502,12.87228777,40.3,PENNSYLVANIA HOSP OF THE UNIV OF PA HEALTH SYS,19107,2.8,5,38,91,Star Ratings,PHILADELPHIA,PA,0.56,0.41758241799999996
1305,9402,638 - DIABETES W CC,390228,ST CLAIR HOSPITAL,1000 BOWER HILL ROAD,PITTSBURGH,PA,15243,PA - Pittsburgh,11,16461.64,5273.55,2029.55,40.8781,-77.7996,28502,12.87228777,40.3,ST CLAIR MEMORIAL HOSPITAL,15243,4.1,5,74,91,Star Ratings,PITTSBURGH,PA,0.82,0.813186813
1306,9403,638 - DIABETES W CC,390231,ABINGTON MEMORIAL HOSPITAL,1200 OLD YORK ROAD,ABINGTON,PA,19001,PA - Philadelphia,63,32146.87,6906.56,5107.44,40.8781,-77.7996,28502,12.87228777,40.3,ABINGTON MEMORIAL HOSPITAL,19001,2.9,5,41,91,Star Ratings,ABINGTON,PA,0.58,0.450549451
1307,9404,638 - DIABETES W CC,390233,HANOVER HOSPITAL,300 HIGHLAND AVE,HANOVER,PA,17331,PA - York,30,16559.7,5935.97,4619.93,40.8781,-77.7996,28502,12.87228777,40.3,HANOVER HOSPITAL,17331,4.0,5,72,91,Star Ratings,HANOVER,PA,0.8,0.791208791
1308,9405,638 - DIABETES W CC,390237,REGIONAL HOSPITAL OF SCRANTON,746 JEFFERSON AVENUE,SCRANTON,PA,18501,PA - Scranton,15,28610.47,4681.6,3541.4,40.8781,-77.7996,28502,12.87228777,40.3,REGIONAL HOSPITAL OF SCRANTON,18501,2.6,5,34,91,Star Ratings,SCRANTON,PA,0.52,0.373626374
1309,9406,638 - DIABETES W CC,390256,MILTON S HERSHEY MEDICAL CENTER,500 UNIVERSITY DRIVE,HERSHEY,PA,17033,PA - Harrisburg,35,25519.43,9251.2,5484.2,40.8781,-77.7996,28502,12.87228777,40.3,MILTON S HERSHEY MEDICAL CENTER,17033,3.3,5,53,91,Star Ratings,HERSHEY,PA,0.66,0.582417582
1310,9408,638 - DIABETES W CC,390263,LEHIGH VALLEY HOSPITAL - MUHLENBERG,2545 SCHOENERSVILLE ROAD,BETHLEHEM,PA,18017,PA - Allentown,48,38087.12,5990.12,4549.96,40.8781,-77.7996,28502,12.87228777,40.3,LEHIGH VALLEY HOSPITAL - MUHLENBERG,18017,3.3,5,51,91,Star Ratings,BETHLEHEM,PA,0.66,0.56043956
1311,9410,638 - DIABETES W CC,390267,FORBES HOSPITAL,2570 HAYMAKER ROAD,MONROEVILLE,PA,15146,PA - Pittsburgh,16,13383.75,5387.94,3660.31,40.8781,-77.7996,28502,12.87228777,40.3,FORBES HOSPITAL,15146,2.8,5,40,91,Star Ratings,MONROEVILLE,PA,0.56,0.43956044
1312,9411,638 - DIABETES W CC,390268,MOUNT NITTANY MEDICAL CENTER,1800 EAST PARK AVE,STATE COLLEGE,PA,16803,PA - Danville,20,24935.8,4706.35,3616.0,40.8781,-77.7996,28502,12.87228777,40.3,MOUNT NITTANY MEDICAL CENTER,16803,4.0,5,72,91,Star Ratings,STATE COLLEGE,PA,0.8,0.791208791
1313,9412,638 - DIABETES W CC,390270,GEISINGER WYOMING VALLEY MEDICAL CENTER,1000 EAST MOUNTAIN BOULEVARD,WILKES BARRE,PA,18711,PA - Wilkes-Barre,59,38890.1,6067.46,4475.73,40.8781,-77.7996,28502,12.87228777,40.3,GEISINGER WYOMING VALLEY MEDICAL CENTER,18711,3.4,5,56,91,Star Ratings,WILKES BARRE,PA,0.68,0.615384615
1314,9413,638 - DIABETES W CC,390290,HAHNEMANN UNIVERSITY HOSPITAL,230 NORTH BROAD STREET,PHILADELPHIA,PA,19102,PA - Philadelphia,39,87367.59,12488.05,8092.03,40.8781,-77.7996,28502,12.87228777,40.3,HAHNEMANN UNIVERSITY HOSPITAL,19102,2.6,5,34,91,Star Ratings,PHILADELPHIA,PA,0.52,0.373626374
1315,9414,638 - DIABETES W CC,390326,ST LUKE'S HOSPITAL - ANDERSON CAMPUS,1872 ST LUKE'S BLVD,EASTON,PA,18045,PA - Allentown,25,33624.72,4672.96,3832.6,40.8781,-77.7996,28502,12.87228777,40.3,ST LUKE'S HOSPITAL - ANDERSON CAMPUS,18045,3.9,5,69,91,Star Ratings,EASTON,PA,0.78,0.7582417579999999
1316,9415,638 - DIABETES W CC,390329,EINSTEIN MEDICAL CENTER MONTGOMERY,559 WEST GERMANTOWN PIKE,EAST NORRITON,PA,19403,PA - Philadelphia,20,28650.8,5829.45,4327.55,40.8781,-77.7996,28502,12.87228777,40.3,EINSTEIN MEDICAL CENTER MONTGOMERY,19403,3.6,5,59,91,Star Ratings,EAST NORRITON,PA,0.72,0.648351648
1317,9423,638 - DIABETES W CC,420002,PIEDMONT MEDICAL CENTER,222 S HERLONG AVE,ROCK HILL,SC,29730,NC - Charlotte,53,28091.09,5258.47,4246.77,33.9169,-80.8964,23943,17.52943947,38.1,PIEDMONT MEDICAL CENTER,29730,2.6,5,34,91,Star Ratings,ROCK HILL,SC,0.52,0.373626374
1318,9424,638 - DIABETES W CC,420004,MUSC MEDICAL CENTER,169 ASHLEY AVE,CHARLESTON,SC,29425,SC - Charleston,58,21670.07,9631.79,6114.69,33.9169,-80.8964,23943,17.52943947,38.1,MUSC MEDICAL CENTER,29425,3.8,5,65,91,Star Ratings,CHARLESTON,SC,0.76,0.7142857140000001
1319,9425,638 - DIABETES W CC,420005,MCLEOD MEDICAL CENTER - DILLON,301 E JACKSON STREET PO BOX 1327,DILLON,SC,29536,SC - Florence,17,21285.53,5953.12,4808.88,33.9169,-80.8964,23943,17.52943947,38.1,MCLEOD MEDICAL CENTER - DILLON,29536,4.3,5,78,91,Star Ratings,DILLON,SC,0.86,0.857142857
1320,9426,638 - DIABETES W CC,420007,SPARTANBURG MEDICAL CENTER,101 E WOOD ST,SPARTANBURG,SC,29303,SC - Spartanburg,65,21486.8,6154.82,4669.83,33.9169,-80.8964,23943,17.52943947,38.1,SPARTANBURG REGIONAL MEDICAL CENTER,29303,3.8,5,65,91,Star Ratings,SPARTANBURG,SC,0.76,0.7142857140000001
1321,9427,638 - DIABETES W CC,420009,GHS OCONEE MEMORIAL  HOSPITAL,298 MEMORIAL DRIVE,SENECA,SC,29672,SC - Greenville,12,18655.33,6009.17,4835.17,33.9169,-80.8964,23943,17.52943947,38.1,GHS OCONEE MEMORIAL  HOSPITAL,29672,3.6,5,60,91,Star Ratings,SENECA,SC,0.72,0.6593406589999999
1322,9428,638 - DIABETES W CC,420010,CAROLINA PINES REGIONAL MEDICAL CENTER,1304 W BOBO NEWSOM HWY,HARTSVILLE,SC,29550,SC - Columbia,21,33202.71,5445.43,3700.9,33.9169,-80.8964,23943,17.52943947,38.1,CAROLINA PINES REGIONAL MEDICAL CENTER,29550,2.5,5,31,91,Star Ratings,HARTSVILLE,SC,0.5,0.340659341
1323,9429,638 - DIABETES W CC,420018,PALMETTO HEALTH RICHLAND,5 RICHLAND MEDICAL PARK,COLUMBIA,SC,29203,SC - Columbia,32,29773.5,7260.16,5669.41,33.9169,-80.8964,23943,17.52943947,38.1,PALMETTO HEALTH RICHLAND,29203,4.0,5,72,91,Star Ratings,COLUMBIA,SC,0.8,0.791208791
1324,9430,638 - DIABETES W CC,420020,TIDELANDS HEALTH,606 BLACK RIVER RD DRAWER 1718,GEORGETOWN,SC,29440,SC - Charleston,14,20441.21,5330.21,4124.36,33.9169,-80.8964,23943,17.52943947,38.1,GEORGETOWN MEMORIAL HOSPITAL,29440,3.0,5,44,91,Star Ratings,GEORGETOWN,SC,0.6,0.48351648399999997
1325,9432,638 - DIABETES W CC,420026,PROVIDENCE HEALTH,2435 FOREST DR,COLUMBIA,SC,29204,SC - Columbia,26,16978.96,4642.58,3054.35,33.9169,-80.8964,23943,17.52943947,38.1,SISTERS OF CHARITY PROVIDENCE HOSPITALS,29204,4.0,5,72,91,Star Ratings,COLUMBIA,SC,0.8,0.791208791
1326,9433,638 - DIABETES W CC,420027,ANMED HEALTH,800 N FANT ST,ANDERSON,SC,29621,SC - Greenville,46,32141.37,6154.04,4150.26,33.9169,-80.8964,23943,17.52943947,38.1,ANMED HEALTH,29621,3.3,5,52,91,Star Ratings,ANDERSON,SC,0.66,0.571428571
1327,9434,638 - DIABETES W CC,420030,COLLETON MEDICAL CENTER,501 ROBERTSON BOULEVARD,WALTERBORO,SC,29488,SC - Charleston,13,27122.23,5495.92,4391.0,33.9169,-80.8964,23943,17.52943947,38.1,COLLETON MEDICAL CENTER,29488,2.4,5,30,91,Star Ratings,WALTERBORO,SC,0.48,0.32967033
1328,9435,638 - DIABETES W CC,420033,GHS GREER MEMORIAL HOSPITAL,830 SOUTH BUNCOMBE ROAD,GREER,SC,29650,SC - Greenville,11,10926.09,5455.0,4477.09,33.9169,-80.8964,23943,17.52943947,38.1,GHS GREER MEMORIAL HOSPITAL,29650,4.6,5,84,91,Star Ratings,GREER,SC,0.92,0.923076923
1329,9436,638 - DIABETES W CC,420036,SPRINGS MEMORIAL HOSPITAL,800 W MEETING ST,LANCASTER,SC,29720,NC - Charlotte,21,51651.57,5269.62,4147.62,33.9169,-80.8964,23943,17.52943947,38.1,SPRINGS MEMORIAL HOSPITAL,29720,2.8,5,38,91,Star Ratings,LANCASTER,SC,0.56,0.41758241799999996
1330,9437,638 - DIABETES W CC,420038,GHS  LAURENS COUNTY MEMORIAL HOSPITAL,22725 HIGHWAY 76 EAST,CLINTON,SC,29325,SC - Greenville,12,22237.92,6016.67,4700.75,33.9169,-80.8964,23943,17.52943947,38.1,GHS  LAURENS COUNTY MEMORIAL HOSPITAL,29325,2.7,5,36,91,Star Ratings,CLINTON,SC,0.54,0.395604396
1331,9438,638 - DIABETES W CC,420043,MARY BLACK HEALTH SYSTEM GAFFNEY,1530 N LIMESTONE ST,GAFFNEY,SC,29340,SC - Spartanburg,20,28983.75,5459.9,4804.7,33.9169,-80.8964,23943,17.52943947,38.1,NOVANT HEALTH GAFFNEY MEDICAL CENTER,29340,1.3,5,5,91,Star Ratings,GAFFNEY,SC,0.26,0.054945055
1332,9440,638 - DIABETES W CC,420049,CONWAY MEDICAL CENTER,300 SINGLETON RIDGE ROAD,CONWAY,SC,29526,SC - Charleston,25,21088.28,5131.0,4113.52,33.9169,-80.8964,23943,17.52943947,38.1,CONWAY MEDICAL CENTER,29526,3.3,5,52,91,Star Ratings,CONWAY,SC,0.66,0.571428571
1333,9441,638 - DIABETES W CC,420051,MCLEOD REGIONAL MEDICAL CENTER-PEE DEE,555 E CHEVES ST BOX 8700,FLORENCE,SC,29506,SC - Florence,67,26094.52,5491.36,4361.69,33.9169,-80.8964,23943,17.52943947,38.1,MCLEOD REGIONAL MEDICAL CENTER-PEE DEE,29506,3.5,5,58,91,Star Ratings,FLORENCE,SC,0.7,0.6373626370000001
1334,9442,638 - DIABETES W CC,420055,CAROLINAS HOSPITAL SYSTEM MARION,2829 E HWY 76,MULLINS,SC,29574,SC - Florence,12,25107.92,5361.75,4278.17,33.9169,-80.8964,23943,17.52943947,38.1,CAROLINAS HOSPITAL SYSTEM MARION,29574,2.9,5,41,91,Star Ratings,MULLINS,SC,0.58,0.450549451
1335,9443,638 - DIABETES W CC,420065,BON SECOURS-ST FRANCIS XAVIER HOSPITAL,2095 HENRY TECKLENBURG DRIVE,CHARLESTON,SC,29414,SC - Charleston,18,15922.06,5684.33,4165.61,33.9169,-80.8964,23943,17.52943947,38.1,BON SECOURS-ST FRANCIS XAVIER HOSPITAL,29414,4.3,5,78,91,Star Ratings,CHARLESTON,SC,0.86,0.857142857
1336,9444,638 - DIABETES W CC,420067,BEAUFORT COUNTY MEMORIAL HOSPITAL,955 RIBAUT RD,BEAUFORT,SC,29902,GA - Savannah,22,17149.91,5926.95,5090.05,33.9169,-80.8964,23943,17.52943947,38.1,BEAUFORT COUNTY MEMORIAL HOSPITAL,29902,3.8,5,66,91,Star Ratings,BEAUFORT,SC,0.76,0.725274725
1337,9445,638 - DIABETES W CC,420068,TRMC OF ORANGEBURG & CALHOUN,3000 ST MATTHEWS RD BOX 1806,ORANGEBURG,SC,29115,SC - Columbia,23,22825.35,6362.52,4730.83,33.9169,-80.8964,23943,17.52943947,38.1,TRMC OF ORANGEBURG & CALHOUN,29115,3.1,5,46,91,Star Ratings,ORANGEBURG,SC,0.62,0.505494505
1338,9446,638 - DIABETES W CC,420070,PALMETTO HEALTH TUOMEY HOSPITAL,129 N WASHINGTON ST,SUMTER,SC,29150,SC - Columbia,56,18419.82,5598.79,4368.27,33.9169,-80.8964,23943,17.52943947,38.1,TUOMEY HEALTHCARE SYSTEM,29150,3.4,5,56,91,Star Ratings,SUMTER,SC,0.68,0.615384615
1339,9447,638 - DIABETES W CC,420071,SELF REGIONAL HEALTHCARE,1325 SPRING STREET,GREENWOOD,SC,29646,SC - Columbia,19,22760.21,7939.16,6174.16,33.9169,-80.8964,23943,17.52943947,38.1,SELF REGIONAL HEALTHCARE,29646,4.0,5,72,91,Star Ratings,GREENWOOD,SC,0.8,0.791208791
1340,9448,638 - DIABETES W CC,420073,LEXINGTON MEDICAL CENTER,2720 SUNSET BLVD,WEST COLUMBIA,SC,29169,SC - Columbia,47,33095.09,4977.57,4011.21,33.9169,-80.8964,23943,17.52943947,38.1,LEXINGTON MEDICAL CENTER,29169,3.3,5,51,91,Star Ratings,WEST COLUMBIA,SC,0.66,0.56043956
1341,9449,638 - DIABETES W CC,420078,GHS GREENVILLE MEMORIAL HOSPITAL,701 GROVE RD,GREENVILLE,SC,29605,SC - Greenville,55,17651.2,7380.11,5588.64,33.9169,-80.8964,23943,17.52943947,38.1,GHS GREENVILLE MEMORIAL HOSPITAL,29605,2.9,5,42,91,Star Ratings,GREENVILLE,SC,0.58,0.46153846200000004
1342,9450,638 - DIABETES W CC,420079,TRIDENT MEDICAL CENTER,9330 MEDICAL PLAZA DR,CHARLESTON,SC,29406,SC - Charleston,75,39025.53,5657.33,3946.16,33.9169,-80.8964,23943,17.52943947,38.1,TRIDENT MEDICAL CENTER,29406,2.5,5,31,91,Star Ratings,CHARLESTON,SC,0.5,0.340659341
1343,9451,638 - DIABETES W CC,420080,HILTON HEAD REGIONAL MEDICAL CENTER,25 HOSPITAL CENTER BLVD,HILTON HEAD ISLAND,SC,29925,GA - Savannah,15,26912.67,6840.07,5880.6,33.9169,-80.8964,23943,17.52943947,38.1,HILTON HEAD REGIONAL MEDICAL CENTER,29925,2.8,5,40,91,Star Ratings,HILTON HEAD ISLAND,SC,0.56,0.43956044
