,DRG Definition,Provider ID,Provider Name,Provider Street Address,Provider City,Provider State,Provider Zip Code,Hospital Referral Region (HRR) Description,Total Discharges,Average Covered Charges,Average Total Payments,Average Medicare Payments,Hospital Name,Zipcode,Score,Score Range,Rank,Rank Range,Function,City,State_x,Score Percentile,Rank Percentile,Major City,State_y,Population,Population Density,Median Home Value,median Household Income
1773,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,390314,COORDINATED HEALTH ORTHOPEDIC HOSPITAL,2310 HIGHLAND AVENUE,BETHLEHEM,PA,18017,PA - Allentown,359,33366.55,11985.09,10430.4,COORDINATED HEALTH ORTHOPEDIC HOSPITAL,18017,2.3,3,30,34,Consumer Satisfaction,BETHLEHEM,PA,0.7666666666666666,0.8823529411764706,Bethlehem,PA,37549.0,2316.0,231300.0,62882.0
1774,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,390266,GROVE CITY MEDICAL CENTER,631 NORTH BROAD STREET EXT.,GROVE CITY,PA,16127,PA - Pittsburgh,34,34752.53,11809.09,10182.76,GROVE CITY MEDICAL CENTER,16127,2.0,3,12,34,Consumer Satisfaction,GROVE CITY,PA,0.6666666666666666,0.35294117647058826,Grove City,PA,16145.0,225.0,139400.0,49222.0
1775,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,390267,FORBES HOSPITAL,2570 HAYMAKER ROAD,MONROEVILLE,PA,15146,PA - Pittsburgh,86,28478.45,11020.6,8242.22,FORBES HOSPITAL,15146,1.9,3,7,34,Consumer Satisfaction,MONROEVILLE,PA,0.6333333333333333,0.2058823529411765,Monroeville,PA,28323.0,1438.0,126800.0,58083.0
1776,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,390328,UPMC EAST,2775 MOSSIDE BOULEVARD,MONROEVILLE,PA,15146,PA - Pittsburgh,76,69691.95,10813.38,8743.8,UPMC EAST,15146,2.0,3,14,34,Consumer Satisfaction,MONROEVILLE,PA,0.6666666666666666,0.4117647058823529,Monroeville,PA,28323.0,1438.0,126800.0,58083.0
1777,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,390268,MOUNT NITTANY MEDICAL CENTER,1800 EAST PARK AVE,STATE COLLEGE,PA,16803,PA - Danville,504,45336.25,13021.31,9078.51,MOUNT NITTANY MEDICAL CENTER,16803,2.1,3,21,34,Consumer Satisfaction,STATE COLLEGE,PA,0.7000000000000001,0.6176470588235294,State College,PA,23685.0,977.0,254700.0,50846.0
1778,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,390290,HAHNEMANN UNIVERSITY HOSPITAL,230 NORTH BROAD STREET,PHILADELPHIA,PA,19102,PA - Philadelphia,47,209217.51,25817.11,19978.43,HAHNEMANN UNIVERSITY HOSPITAL,19102,1.9,3,8,34,Consumer Satisfaction,PHILADELPHIA,PA,0.6333333333333333,0.2352941176470588,Philadelphia,PA,4705.0,24914.0,311600.0,76962.0
1779,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,390307,EDGEWOOD SURGICAL HOSPITAL,239 EDGEWOOD DRIVE EXTENSION,TRANSFER,PA,16154,PA - Erie,19,52975.95,10797.0,7999.16,EDGEWOOD SURGICAL HOSPITAL,16154,2.3,3,33,34,Consumer Satisfaction,TRANSFER,PA,0.7666666666666666,0.9705882352941176,Transfer,PA,2492.0,96.0,97500.0,43750.0
1780,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,390316,SURGICAL INSTITUTE OF READING,2752 CENTURY BOULEVARD,WYOMISSING,PA,19610,PA - Reading,238,51932.45,11775.16,9756.45,SURGICAL INSTITUTE OF READING,19610,2.3,3,33,34,Consumer Satisfaction,WYOMISSING,PA,0.7666666666666666,0.9705882352941176,Reading,PA,15258.0,2174.0,215500.0,69179.0
1781,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,390321,SURGICAL SPECIALTY CENTER AT COORDINATED HEALTH,1503 CEDAR CREST BOULEVARD,ALLENTOWN,PA,18104,PA - Allentown,332,35243.74,11892.34,10304.13,SURGICAL SPECIALTY CENTER AT COORDINATED HEALTH,18104,2.3,3,30,34,Consumer Satisfaction,ALLENTOWN,PA,0.7666666666666666,0.8823529411764706,Allentown,PA,43236.0,1872.0,214100.0,67929.0
1782,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,390322,ROTHMAN ORTHOPAEDIC SPECIALTY HOSPITAL LLC,3300 TILLMAN DRIVE,BENSALEM,PA,19020,PA - Philadelphia,424,56133.58,13808.77,11353.88,"Rothman Orthopaedic Specialty Hospital, LLC",19020,2.2,3,26,34,Consumer Satisfaction,BENSALEM,PA,0.7333333333333334,0.7647058823529411,Bensalem,PA,55493.0,3220.0,265600.0,60657.0
1783,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,390324,PHYSICIAN'S CARE SURGICAL HOSPITAL,454 ENTERPRISE DRIVE,ROYERSFORD,PA,19468,PA - Philadelphia,289,52302.45,12330.17,10677.81,PHYSICIAN'S CARE SURGICAL HOSPITAL,19468,2.3,3,33,34,Consumer Satisfaction,ROYERSFORD,PA,0.7666666666666666,0.9705882352941176,Royersford,PA,25536.0,1558.0,251900.0,71923.0
1784,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,390325,OSS ORTHOPAEDIC HOSPITAL,1861 POWDER MILL RD,YORK,PA,17402,PA - York,378,34665.83,12399.98,10491.59,OSS ORTHOPAEDIC HOSPITAL,17402,2.3,3,33,34,Consumer Satisfaction,YORK,PA,0.7666666666666666,0.9705882352941176,York,PA,36360.0,1891.0,188900.0,60900.0
1785,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,390326,ST LUKE'S HOSPITAL - ANDERSON CAMPUS,1872 ST LUKE'S BLVD,EASTON,PA,18045,PA - Allentown,28,93871.5,11517.39,10302.39,ST LUKE'S HOSPITAL - ANDERSON CAMPUS,18045,2.3,3,28,34,Consumer Satisfaction,EASTON,PA,0.7666666666666666,0.8235294117647058,Easton,PA,26391.0,1428.0,242000.0,76341.0
1786,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,390329,EINSTEIN MEDICAL CENTER MONTGOMERY,559 WEST GERMANTOWN PIKE,EAST NORRITON,PA,19403,PA - Philadelphia,151,75805.95,13504.51,11092.29,EINSTEIN MEDICAL CENTER MONTGOMERY,19403,2.1,3,18,34,Consumer Satisfaction,EAST NORRITON,PA,0.7000000000000001,0.5294117647058824,Norristown,PA,44260.0,1865.0,275600.0,76178.0
1787,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,420002,PIEDMONT MEDICAL CENTER,222 S HERLONG AVE,ROCK HILL,SC,29730,NC - Charlotte,142,60631.47,12532.3,10735.99,PIEDMONT MEDICAL CENTER,29730,1.7,3,2,34,Consumer Satisfaction,ROCK HILL,SC,0.5666666666666667,0.05882352941176471,Rock Hill,SC,52365.0,436.0,121400.0,37152.0
1788,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,420007,SPARTANBURG MEDICAL CENTER,101 E WOOD ST,SPARTANBURG,SC,29303,SC - Spartanburg,329,52914.26,13972.21,11078.84,SPARTANBURG REGIONAL MEDICAL CENTER,29303,2.1,3,21,34,Consumer Satisfaction,SPARTANBURG,SC,0.7000000000000001,0.6176470588235294,Spartanburg,SC,25058.0,803.0,83000.0,26855.0
1789,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,420009,GHS OCONEE MEMORIAL  HOSPITAL,298 MEMORIAL DRIVE,SENECA,SC,29672,SC - Greenville,168,54064.63,15232.53,12462.11,GHS OCONEE MEMORIAL  HOSPITAL,29672,2.2,3,22,34,Consumer Satisfaction,SENECA,SC,0.7333333333333334,0.6470588235294118,Seneca,SC,11868.0,306.0,227200.0,61622.0
1790,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,420010,CAROLINA PINES REGIONAL MEDICAL CENTER,1304 W BOBO NEWSOM HWY,HARTSVILLE,SC,29550,SC - Columbia,17,155493.18,13361.0,10082.53,CAROLINA PINES REGIONAL MEDICAL CENTER,29550,1.8,3,5,34,Consumer Satisfaction,HARTSVILLE,SC,0.6,0.14705882352941174,Hartsville,SC,32284.0,151.0,97400.0,39893.0
1791,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,420018,PALMETTO HEALTH RICHLAND,5 RICHLAND MEDICAL PARK,COLUMBIA,SC,29203,SC - Columbia,156,66131.84,15146.46,11806.06,PALMETTO HEALTH RICHLAND,29203,2.1,3,18,34,Consumer Satisfaction,COLUMBIA,SC,0.7000000000000001,0.5294117647058824,Columbia,SC,39843.0,629.0,91700.0,31262.0
1792,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,420020,TIDELANDS HEALTH,606 BLACK RIVER RD DRAWER 1718,GEORGETOWN,SC,29440,SC - Charleston,73,58557.88,13714.3,9835.92,GEORGETOWN MEMORIAL HOSPITAL,29440,1.9,3,7,34,Consumer Satisfaction,GEORGETOWN,SC,0.6333333333333333,0.2058823529411765,Georgetown,SC,28469.0,54.0,111000.0,33289.0
1793,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,420026,PROVIDENCE HEALTH,2435 FOREST DR,COLUMBIA,SC,29204,SC - Columbia,319,65140.06,12295.08,8195.15,SISTERS OF CHARITY PROVIDENCE HOSPITALS,29204,2.1,3,18,34,Consumer Satisfaction,COLUMBIA,SC,0.7000000000000001,0.5294117647058824,Columbia,SC,19952.0,3088.0,138300.0,32272.0
1794,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,420027,ANMED HEALTH,800 N FANT ST,ANDERSON,SC,29621,SC - Greenville,223,71697.66,14029.7,10812.59,ANMED HEALTH,29621,1.9,3,9,34,Consumer Satisfaction,ANDERSON,SC,0.6333333333333333,0.2647058823529412,Anderson,SC,39101.0,457.0,158900.0,49703.0
1795,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,420030,COLLETON MEDICAL CENTER,501 ROBERTSON BOULEVARD,WALTERBORO,SC,29488,SC - Charleston,19,82006.68,13561.63,12325.21,COLLETON MEDICAL CENTER,29488,2.0,3,13,34,Consumer Satisfaction,WALTERBORO,SC,0.6666666666666666,0.38235294117647056,Walterboro,SC,22220.0,97.0,87500.0,33692.0
1796,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,420033,GHS GREER MEMORIAL HOSPITAL,830 SOUTH BUNCOMBE ROAD,GREER,SC,29650,SC - Greenville,154,39413.18,11718.13,8503.77,GHS GREER MEMORIAL HOSPITAL,29650,2.3,3,28,34,Consumer Satisfaction,GREER,SC,0.7666666666666666,0.8235294117647058,Greer,SC,32632.0,1813.0,199700.0,70098.0
1797,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,420036,SPRINGS MEMORIAL HOSPITAL,800 W MEETING ST,LANCASTER,SC,29720,NC - Charlotte,24,129306.67,12201.38,10946.04,SPRINGS MEMORIAL HOSPITAL,29720,2.0,3,13,34,Consumer Satisfaction,LANCASTER,SC,0.6666666666666666,0.38235294117647056,Lancaster,SC,46041.0,162.0,111600.0,35092.0
1798,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,420038,GHS  LAURENS COUNTY MEMORIAL HOSPITAL,22725 HIGHWAY 76 EAST,CLINTON,SC,29325,SC - Greenville,37,50231.16,15342.97,12880.97,GHS  LAURENS COUNTY MEMORIAL HOSPITAL,29325,1.9,3,7,34,Consumer Satisfaction,CLINTON,SC,0.6333333333333333,0.2058823529411765,Clinton,SC,15222.0,99.0,84100.0,35041.0
1799,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,420043,MARY BLACK HEALTH SYSTEM GAFFNEY,1530 N LIMESTONE ST,GAFFNEY,SC,29340,SC - Spartanburg,35,89612.97,12616.86,10873.26,NOVANT HEALTH GAFFNEY MEDICAL CENTER,29340,1.9,3,7,34,Consumer Satisfaction,GAFFNEY,SC,0.6333333333333333,0.2058823529411765,Gaffney,SC,20763.0,127.0,74100.0,30230.0
1800,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,420049,CONWAY MEDICAL CENTER,300 SINGLETON RIDGE ROAD,CONWAY,SC,29526,SC - Charleston,372,52144.65,11920.27,9886.68,CONWAY MEDICAL CENTER,29526,2.1,3,18,34,Consumer Satisfaction,CONWAY,SC,0.7000000000000001,0.5294117647058824,Conway,SC,39033.0,212.0,149900.0,41108.0
1801,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,420051,MCLEOD REGIONAL MEDICAL CENTER-PEE DEE,555 E CHEVES ST BOX 8700,FLORENCE,SC,29506,SC - Florence,466,67929.61,12077.15,8490.32,MCLEOD REGIONAL MEDICAL CENTER-PEE DEE,29506,2.0,3,14,34,Consumer Satisfaction,FLORENCE,SC,0.6666666666666666,0.4117647058823529,Florence,SC,20960.0,165.0,94000.0,31180.0
1802,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,420053,NEWBERRY COUNTY MEMORIAL HOSPITAL,2669 KINARD ST PO BOX 497,NEWBERRY,SC,29108,SC - Columbia,115,41604.03,15954.22,12972.06,NEWBERRY COUNTY MEMORIAL HOSPITAL,29108,2.1,3,16,34,Consumer Satisfaction,NEWBERRY,SC,0.7000000000000001,0.4705882352941176,Newberry,SC,20469.0,98.0,100800.0,36141.0
1803,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,420055,CAROLINAS HOSPITAL SYSTEM MARION,2829 E HWY 76,MULLINS,SC,29574,SC - Florence,12,80036.33,12049.5,10662.33,CAROLINAS HOSPITAL SYSTEM MARION,29574,1.8,3,6,34,Consumer Satisfaction,MULLINS,SC,0.6,0.17647058823529413,Mullins,SC,11909.0,119.0,74800.0,28750.0
1804,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,420067,BEAUFORT COUNTY MEMORIAL HOSPITAL,955 RIBAUT RD,BEAUFORT,SC,29902,GA - Savannah,278,44626.31,14720.78,12588.51,BEAUFORT COUNTY MEMORIAL HOSPITAL,29902,1.9,3,9,34,Consumer Satisfaction,BEAUFORT,SC,0.6333333333333333,0.2647058823529412,Beaufort,SC,14779.0,791.0,235000.0,51383.0
1805,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,420068,TRMC OF ORANGEBURG & CALHOUN,3000 ST MATTHEWS RD BOX 1806,ORANGEBURG,SC,29115,SC - Columbia,59,65548.07,14799.69,12735.59,TRMC OF ORANGEBURG & CALHOUN,29115,2.0,3,12,34,Consumer Satisfaction,ORANGEBURG,SC,0.6666666666666666,0.35294117647058826,Orangeburg,SC,31128.0,238.0,79400.0,29288.0
1806,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,420070,PALMETTO HEALTH TUOMEY HOSPITAL,129 N WASHINGTON ST,SUMTER,SC,29150,SC - Columbia,162,64048.85,13181.1,10324.51,TUOMEY HEALTHCARE SYSTEM,29150,1.9,3,8,34,Consumer Satisfaction,SUMTER,SC,0.6333333333333333,0.2352941176470588,Sumter,SC,40031.0,932.0,115900.0,38761.0
1807,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,420071,SELF REGIONAL HEALTHCARE,1325 SPRING STREET,GREENWOOD,SC,29646,SC - Columbia,252,58627.63,18845.53,14896.68,SELF REGIONAL HEALTHCARE,29646,2.3,3,28,34,Consumer Satisfaction,GREENWOOD,SC,0.7666666666666666,0.8235294117647058,Greenwood,SC,28159.0,250.0,90600.0,26950.0
1808,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,420073,LEXINGTON MEDICAL CENTER,2720 SUNSET BLVD,WEST COLUMBIA,SC,29169,SC - Columbia,301,76361.43,13481.62,9692.54,LEXINGTON MEDICAL CENTER,29169,1.9,3,8,34,Consumer Satisfaction,WEST COLUMBIA,SC,0.6333333333333333,0.2352941176470588,West Columbia,SC,22845.0,1905.0,131700.0,40298.0
1809,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,420078,GHS GREENVILLE MEMORIAL HOSPITAL,701 GROVE RD,GREENVILLE,SC,29605,SC - Greenville,56,56180.12,15320.75,13421.38,GHS GREENVILLE MEMORIAL HOSPITAL,29605,2.0,3,12,34,Consumer Satisfaction,GREENVILLE,SC,0.6666666666666666,0.35294117647058826,Greenville,SC,34414.0,1345.0,135300.0,41333.0
1810,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,420079,TRIDENT MEDICAL CENTER,9330 MEDICAL PLAZA DR,CHARLESTON,SC,29406,SC - Charleston,374,113402.12,13022.92,9535.2,TRIDENT MEDICAL CENTER,29406,1.8,3,5,34,Consumer Satisfaction,CHARLESTON,SC,0.6,0.14705882352941174,Charleston,SC,29314.0,2017.0,117100.0,35656.0
1811,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,420082,AIKEN REGIONAL MEDICAL CENTER,302 UNIVERSITY PARKWAY,AIKEN,SC,29801,GA - Augusta,131,74891.28,11583.47,10308.73,AIKEN REGIONAL MEDICAL CENTER,29801,1.8,3,4,34,Consumer Satisfaction,AIKEN,SC,0.6,0.1176470588235294,Aiken,SC,26778.0,306.0,113900.0,39630.0
1812,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,420083,MARY BLACK HEALTH SYSTEM SPARTANBURG,1700 SKYLYN DR PO BOX 3217,SPARTANBURG,SC,29307,SC - Spartanburg,131,132830.6,12540.45,9935.33,MARY BLACK MEMORIAL HOSPITAL,29307,2.0,3,13,34,Consumer Satisfaction,SPARTANBURG,SC,0.6666666666666666,0.38235294117647056,Spartanburg,SC,18751.0,416.0,134900.0,43672.0
1813,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,420085,GRAND STRAND REGIONAL MEDICAL CENTER,809 82ND PARKWAY,MYRTLE BEACH,SC,29572,SC - Charleston,404,116235.14,11951.53,9507.3,GRAND STRAND REGIONAL MEDICAL CENTER,29572,1.8,3,3,34,Consumer Satisfaction,MYRTLE BEACH,SC,0.6,0.08823529411764706,Myrtle Beach,SC,7893.0,963.0,241300.0,53092.0
1814,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,420087,ROPER HOSPITAL,316 CALHOUN ST,CHARLESTON,SC,29401,SC - Charleston,812,35146.32,11341.2,8206.21,ROPER HOSPITAL,29401,2.2,3,26,34,Consumer Satisfaction,CHARLESTON,SC,0.7333333333333334,0.7647058823529411,Charleston,SC,10895.0,7024.0,921900.0,54405.0
1815,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,420089,EAST COOPER MEDICAL CENTER,2000 HOSPITAL DR,MOUNT PLEASANT,SC,29464,SC - Charleston,272,74119.42,10773.96,8564.75,EAST COOPER MEDICAL CENTER,29464,2.1,3,21,34,Consumer Satisfaction,MOUNT PLEASANT,SC,0.7000000000000001,0.6176470588235294,Mount Pleasant,SC,43649.0,1467.0,349300.0,68721.0
1816,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,420091,CAROLINAS HOSPITAL SYSTEM,805 PAMPLICO HWY BOX 100550,FLORENCE,SC,29505,SC - Florence,79,161115.47,12091.03,9221.7,CAROLINAS HOSPITAL SYSTEM,29505,2.1,3,16,34,Consumer Satisfaction,FLORENCE,SC,0.7000000000000001,0.4705882352941176,Florence,SC,24279.0,470.0,148000.0,54110.0
1817,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,420098,TIDELANDS WACCAMAW COMMUNITY HOSPITAL,4070 HIGHWAY 17 BYPASS PO DRAWER 3350,MURRELLS INLET,SC,29576,SC - Charleston,374,60098.32,11562.96,9491.93,WACCAMAW COMMUNITY HOSPITAL,29576,2.1,3,16,34,Consumer Satisfaction,MURRELLS INLET,SC,0.7000000000000001,0.4705882352941176,Murrells Inlet,SC,24446.0,668.0,188900.0,45905.0
1818,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,420101,COASTAL CAROLINA HOSPITAL,1000 MEDICAL CENTER DRIVE,HARDEEVILLE,SC,29927,GA - Savannah,25,53607.96,11706.96,10358.0,COASTAL CAROLINA HOSPITAL,29927,2.0,3,12,34,Consumer Satisfaction,HARDEEVILLE,SC,0.6666666666666666,0.35294117647058826,Hardeeville,SC,8237.0,42.0,111000.0,39450.0
1819,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,420102,GHS PATEWOOD MEMORIAL HOSPITAL,175 PATEWOOD DRIVE,GREENVILLE,SC,29615,SC - Greenville,513,39427.95,13307.09,9448.67,GHS PATEWOOD MEMORIAL HOSPITAL,29615,2.3,3,33,34,Consumer Satisfaction,GREENVILLE,SC,0.7666666666666666,0.9705882352941176,Greenville,SC,35151.0,1833.0,198100.0,49964.0
1820,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,420103,PELHAM MEDICAL CENTER,250 WESTMORELAND ROAD,GREER,SC,29651,SC - Greenville,104,47191.25,12687.48,9215.04,VILLAGE HOSPITAL,29651,2.1,3,21,34,Consumer Satisfaction,GREER,SC,0.7000000000000001,0.6176470588235294,Greer,SC,42844.0,473.0,145900.0,49217.0
1821,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,420104,MOUNT PLEASANT HOSPITAL,3500 HIGHWAY 17 NORTH,MOUNT PLEASANT,SC,29466,SC - Charleston,62,38065.53,11686.82,8692.35,MOUNT PLEASANT HOSPITAL,29466,2.2,3,22,34,Consumer Satisfaction,MOUNT PLEASANT,SC,0.7333333333333334,0.6470588235294118,Mount Pleasant,SC,28725.0,979.0,337700.0,84665.0
1822,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,420105,MCLEOD LORIS  HOSPITAL,3655 MITCHELL STREET,LORIS,SC,29569,SC - Florence,232,76833.25,11702.86,9380.95,MCLEOD LORIS SEACOAST HOSPITAL,29569,2.0,3,14,34,Consumer Satisfaction,LORIS,SC,0.6666666666666666,0.4117647058823529,Loris,SC,15951.0,92.0,92800.0,36246.0
1823,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,430005,PRAIRIE LAKES HOSPITAL,401 9TH AVENUE NW  POST OFFICE BOX 1210,WATERTOWN,SD,57201,SD - Sioux Falls,192,33081.98,13007.55,11534.14,PRAIRIE LAKES HOSPITAL,57201,2.3,3,30,34,Consumer Satisfaction,WATERTOWN,SD,0.7666666666666666,0.8823529411764706,Watertown,SD,24983.0,77.0,139400.0,46681.0
1824,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,430012,AVERA SACRED HEART HOSPITAL,501 SUMMIT ST,YANKTON,SD,57078,SD - Sioux Falls,170,47295.51,14759.89,12699.54,AVERA SACRED HEART HOSPITAL,57078,2.1,3,16,34,Consumer Satisfaction,YANKTON,SD,0.7000000000000001,0.4705882352941176,Yankton,SD,19121.0,171.0,130900.0,50660.0
1825,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,430096,LEWIS AND CLARK SPECIALTY HOSPITAL,2601 FOX RUN PARKWAY,YANKTON,SD,57078,SD - Sioux Falls,11,40962.64,11984.64,10678.82,LEWIS AND CLARK SPECIALTY HOSPITAL,57078,2.2,3,22,34,Consumer Satisfaction,YANKTON,SD,0.7333333333333334,0.6470588235294118,Yankton,SD,19121.0,171.0,130900.0,50660.0
1826,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,430013,AVERA QUEEN OF PEACE,525 N FOSTER,MITCHELL,SD,57301,SD - Sioux Falls,132,36426.05,14530.26,12536.42,AVERA QUEEN OF PEACE,57301,2.0,3,14,34,Consumer Satisfaction,MITCHELL,SD,0.6666666666666666,0.4117647058823529,Mitchell,SD,18375.0,76.0,126600.0,47962.0
1827,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,430014,AVERA ST LUKES,305 S STATE ST  POST OFFICE BOX 4450,ABERDEEN,SD,57401,SD - Sioux Falls,296,33711.4,12696.08,10464.01,AVERA ST LUKES,57401,2.2,3,24,34,Consumer Satisfaction,ABERDEEN,SD,0.7333333333333334,0.7058823529411765,Aberdeen,SD,30061.0,103.0,138900.0,50577.0
1828,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,430015,AVERA ST MARY'S HOSPITAL,801 E SIOUX,PIERRE,SD,57501,SD - Sioux Falls,56,55759.3,16080.09,12786.0,AVERA ST MARY'S HOSPITAL,57501,2.0,3,13,34,Consumer Satisfaction,PIERRE,SD,0.6666666666666666,0.38235294117647056,Pierre,SD,16309.0,28.0,163400.0,60096.0
1829,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,430048,REGIONAL HEALTH SPEARFISH HOSPITAL,1440 N MAIN ST,SPEARFISH,SD,57783,SD - Rapid City,228,39293.14,19019.15,16614.48,SPEARFISH REGIONAL HOSPITAL,57783,2.0,3,14,34,Consumer Satisfaction,SPEARFISH,SD,0.6666666666666666,0.4117647058823529,Spearfish,SD,14290.0,61.0,178200.0,42565.0
1830,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,430077,REGIONAL HEALTH RAPID CITY HOSPITAL,353 FAIRMONT BLVD  POST OFFICE BOX 6000,RAPID CITY,SD,57701,SD - Rapid City,142,47431.06,17298.77,14887.49,RAPID CITY REGIONAL HOSPITAL,57701,1.8,3,5,34,Consumer Satisfaction,RAPID CITY,SD,0.6,0.14705882352941174,Rapid City,SD,43462.0,614.0,130100.0,39611.0
